DMS_id,knob,value,n_Pa,TR,T_N2,q_BH,dBIC,pi_hat,SI,beta_sibling,OR_iface,verdict_flips
KRAS_PICK3CG-RBD_norfitness_1HE8,scale,raw,32524,5.931298453178551,1.0000000000000002,1.0,-4220.957437817953,0.15992448612187993,0.4288973826231668,,,T>=2&q<.05:F->F TR>N1p995:T->F  FLIP
KRAS_PICK3CG-RBD_norfitness_1HE8,floor_mask,on,32524,5.695715539890477,0.4481413565879066,1.0,-3833.055554060731,0.08950074126838362,0.4288973826231668,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_PICK3CG-RBD_norfitness_1HE8,floor_mask,off,32524,5.695715539890477,0.4481413565879066,1.0,-3833.055554059116,0.08950076545518225,0.4288973826231668,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_PICK3CG-RBD_norfitness_1HE8,centring,phi_centred,32524,5.695715539890477,0.4481413565879066,1.0,-3833.055554060731,0.08950074126838362,0.4288973826231668,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_PICK3CG-RBD_norfitness_1HE8,centring,uncentred,32524,5.890832385981526,0.4567163516005066,1.0,-4363.680780350274,0.10356277706055965,0.4288973826231668,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RAF1-RBD_norfitness_6VJJ,tau,2,40257,9.32893605358973,0.5860338945818239,1.0,-11907.340959444264,0.07809121867668806,0.4082929007201637,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RAF1-RBD_norfitness_6VJJ,tau,3,40257,9.32893605358973,0.47995705139848166,1.0,-11907.340959444264,0.07809121867668806,0.4082929007201637,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RAF1-RBD_norfitness_6VJJ,tau,4,40257,9.32893605358973,0.4684037136867325,1.0,-11907.340959444264,0.07809121867668806,0.4082929007201637,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RAF1-RBD_norfitness_6VJJ,tau,5,40257,9.32893605358973,0.46715798799887237,1.0,-11907.340959444264,0.07809121867668806,0.4082929007201637,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RAF1-RBD_norfitness_6VJJ,tau,6,40257,9.32893605358973,0.4524739583333333,1.0,-11907.340959444264,0.07809121867668806,0.4082929007201637,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RAF1-RBD_norfitness_6VJJ,tau,8,40257,9.32893605358973,0.41967999400457145,1.0,-11907.340959444264,0.07809121867668806,0.4082929007201637,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RAF1-RBD_norfitness_6VJJ,sigma_mult,0.5,40257,9.32893605358973,0.5860338945818239,1.0,-11907.340959444264,0.07809121867668806,0.4082929007201637,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RAF1-RBD_norfitness_6VJJ,sigma_mult,1,40257,9.32893605358973,0.4684037136867325,1.0,-11907.340959444264,0.07809121867668806,0.4082929007201637,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RAF1-RBD_norfitness_6VJJ,sigma_mult,2,40257,9.32893605358973,0.41967999400457145,1.0,-11907.340959444264,0.07809121867668806,0.4082929007201637,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RAF1-RBD_norfitness_6VJJ,scale,latent,40257,9.32893605358973,0.4684037136867325,1.0,-11907.340959444264,0.07809121867668806,0.4082929007201637,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RAF1-RBD_norfitness_6VJJ,scale,raw,40257,5.932423166528677,0.9999999999999998,1.0,-4067.701017776257,0.07768831402227735,0.4082929007201637,,,T>=2&q<.05:F->F TR>N1p995:T->F  FLIP
KRAS_RAF1-RBD_norfitness_6VJJ,floor_mask,on,40257,9.32893605358973,0.4684037136867325,1.0,-11907.340959444264,0.07809121867668806,0.4082929007201637,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RAF1-RBD_norfitness_6VJJ,floor_mask,off,40257,9.32893605358973,0.4684037136867325,1.0,-11907.340959444264,0.07809121867668806,0.4082929007201637,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RAF1-RBD_norfitness_6VJJ,centring,phi_centred,40257,9.32893605358973,0.4684037136867325,1.0,-11907.340959444264,0.07809121867668806,0.4082929007201637,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RAF1-RBD_norfitness_6VJJ,centring,uncentred,40257,9.519148818391013,0.47519750947164385,1.0,-12730.584697508108,0.08455225564815766,0.4082929007201637,,,T>=2&q<.05:F->F TR>N1p995:T->T
KRAS_RAF1_norfitness_6VJJ,tau,2,22938,4.2694093873093735,1.0970185763299598,1.0,-824.9481862128305,0.10914354685823473,0.4465289242878613,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_RAF1_norfitness_6VJJ,tau,3,22938,4.2694093873093735,0.7694584196507842,1.0,-824.9481862128305,0.10914354685823473,0.4465289242878613,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_RAF1_norfitness_6VJJ,tau,4,22938,4.2694093873093735,0.5254237288135594,1.0,-824.9481862128305,0.10914354685823473,0.4465289242878613,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_RAF1_norfitness_6VJJ,tau,5,22938,4.2694093873093735,0.35626326306169553,1.0,-824.9481862128305,0.10914354685823473,0.4465289242878613,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_RAF1_norfitness_6VJJ,tau,6,22938,4.2694093873093735,0.252912529932467,1.0,-824.9481862128305,0.10914354685823473,0.4465289242878613,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_RAF1_norfitness_6VJJ,tau,8,22938,4.2694093873093735,0.07369972625815963,1.0,-824.9481862128305,0.10914354685823473,0.4465289242878613,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_RAF1_norfitness_6VJJ,sigma_mult,0.5,22938,4.2694093873093735,1.0970185763299598,1.0,-824.9481862128305,0.10914354685823473,0.4465289242878613,,,T>=2&q<.05:F->F TR>N1p995:F->F
KRAS_RAF1_norfitness_6VJJ,sigma_mult,1,22938,4.2694093873093735,0.5254237288135594,1.0,-824.9481862128305,0.10914354685823473,0.4465289242878613,,,T>=2&q<.05:F->F TR>N1p995:F->F
