DMS_id,scale,unit,n_Pa,frac_c_exact_zero,Q75,Q99,Q999,TR_used,TR,TR_N1_p95,TR_N1_p995,TR_N2c_mean,kurtosis,pi_hat,pi_lo95,pi_hi95,sigma1,sigma2,rho_hat,dBIC,Lambda,Lambda_N1_p995,tau,tau_absolute,grid_guard_pass,n_cliff,rate_obs,rate_N1_mean,rate_N2_mean,rate_N2_p95,rate_N2b_mean,T_N2,T_N2_lo95,T_N2_hi95,T_N2b,p_perm_N2,q_BH,n_consecutive_tau_passing,verdict_C2,failing_criterion,notes
Z-domain_ZSPA-1_LL1_fitness_1LP1,latent,sigma,67329,0.0,1.0830334992287551,3.0670372784998783,4.455070991366432,TR1,4.113511719202552,7.2409961817607975,8.372526128199652,4.756886378284893,4.529132405931933,0.41071850262880333,0.34830318483925665,0.4999813838534955,0.6778203335814303,1.3504231128939297,1.9923024524192674,-3119.608882738219,3141.8435753966332,34568.0513017937,4.0,0.13982482275306501,True,143,0.002123899062810973,0.01106090986053558,0.0026791575695465555,0.0030610880898275625,0.0037356859599875242,0.7927488427530003,0.510430934679151,1.2034661361640062,0.5685432569974553,0.9950248756218906,1.0,0,REFUTED,refuted_by:C2.TR<N1_p95,BH family=CONTROL(3)
Z-domain_ZSPA-1_LL1_fitness_1LP1,latent,sigma,67329,0.0,1.0830334992287551,3.0670372784998783,4.455070991366432,TR1,4.113511719202552,7.2409961817607975,8.372526128199652,4.756886378284893,4.529132405931933,0.41071850262880333,0.34830318483925665,0.4999813838534955,0.6778203335814303,1.3504231128939297,1.9923024524192674,-3119.608882738219,3141.8435753966332,34568.0513017937,5.0,0.17478102844133125,True,17,0.0002524914969775283,0.004761247010946249,0.00029192472782901867,0.00040175852901424327,0.0019285894636783558,0.864919867718138,0.1889243801348098,1.8439904788144648,0.13092029264536004,0.7412935323383084,1.0,0,REFUTED,refuted_by:C2.TR<N1_p95,BH family=CONTROL(3)
Z-domain_ZSPA-1_LL1_fitness_1LP1,latent,sigma,67329,0.0,1.0830334992287551,3.0670372784998783,4.455070991366432,TR1,4.113511719202552,7.2409961817607975,8.372526128199652,4.756886378284893,4.529132405931933,0.41071850262880333,0.34830318483925665,0.4999813838534955,0.6778203335814303,1.3504231128939297,1.9923024524192674,-3119.608882738219,3141.8435753966332,34568.0513017937,6.0,0.20973723412959752,True,0,0.0,0.003223276745533128,8.243104754266365e-06,2.9704881997356266e-05,0.0012624574848876411,0.0,0.0,0.0,0.0,1.0,1.0,0,REFUTED,refuted_by:C2.TR<N1_p95,BH family=CONTROL(3)
Z-domain_ZSPA-1_LL1_fitness_1LP1,latent,sigma,67329,0.0,1.0830334992287551,3.0670372784998783,4.455070991366432,TR1,4.113511719202552,7.2409961817607975,8.372526128199652,4.756886378284893,4.529132405931933,0.41071850262880333,0.34830318483925665,0.4999813838534955,0.6778203335814303,1.3504231128939297,1.9923024524192674,-3119.608882738219,3141.8435753966332,34568.0513017937,8.0,0.27964964550613003,True,0,0.0,0.00140348141217009,0.0,0.0,0.0005991474698866759,,,,0.0,1.0,1.0,0,REFUTED,refuted_by:C2.TR<N1_p95,BH family=CONTROL(3)
Z-domain_ZSPA-1_LL1_fitness_1LP1,latent,MAD,67329,0.0,1.2625045062409075,3.3655883966932114,4.270251770442586,TR1,3.382365567278022,7.567256160996233,8.0532787919998,4.358979213221574,3.797101446828626,0.6757783262008337,0.5962030616289262,0.7541676348343874,0.5171647286495008,1.4126329691389832,2.7314951907641984,-3578.4675918471185,3600.7022845055326,39936.65476469506,2.0,0.065964651114174,True,7191,0.10680390322149445,0.0690180308633724,0.09924958041854179,0.10243877081198294,0.09354223291597975,1.0761144054322003,0.9394958493224118,1.2651324715931456,1.1417720091995924,0.004975124378109453,0.004975124378109453,2,REFUTED,refuted_by:C2.TR<N1_p95,BH family=CONTROL(3)
Z-domain_ZSPA-1_LL1_fitness_1LP1,latent,MAD,67329,0.0,1.2625045062409075,3.3655883966932114,4.270251770442586,TR1,3.382365567278022,7.567256160996233,8.0532787919998,4.358979213221574,3.797101446828626,0.6757783262008337,0.5962030616289262,0.7541676348343874,0.5171647286495008,1.4126329691389832,2.7314951907641984,-3578.4675918471185,3600.7022845055326,39936.65476469506,3.0,0.09894697667126101,True,1360,0.02019931975820226,0.010754206953912875,0.009153633649690327,0.010086292682202319,0.023895275438518323,2.206699604903416,1.6489974237001481,2.9442431688851314,0.845326927081229,0.004975124378109453,0.004975124378109453,2,REFUTED,refuted_by:C2.TR<N1_p95,BH family=CONTROL(3)
Z-domain_ZSPA-1_LL1_fitness_1LP1,latent,MAD,67329,0.0,1.2625045062409075,3.3655883966932114,4.270251770442586,TR1,3.382365567278022,7.567256160996233,8.0532787919998,4.358979213221574,3.797101446828626,0.6757783262008337,0.5962030616289262,0.7541676348343874,0.5171647286495008,1.4126329691389832,2.7314951907641984,-3578.4675918471185,3600.7022845055326,39936.65476469506,4.0,0.131929302228348,True,135,0.002005079534821548,0.003931589656760089,0.00031323798066212183,0.000445573229960344,0.003763534286860045,6.401137980085348,2.7597804754238697,11.122117080968664,0.5327650506126799,0.004975124378109453,0.007462686567164179,2,REFUTED,refuted_by:C2.TR<N1_p95,BH family=CONTROL(3)
Z-domain_ZSPA-1_LL1_fitness_1LP1,latent,MAD,67329,0.0,1.2625045062409075,3.3655883966932114,4.270251770442586,TR1,3.382365567278022,7.567256160996233,8.0532787919998,4.358979213221574,3.797101446828626,0.6757783262008337,0.5962030616289262,0.7541676348343874,0.5171647286495008,1.4126329691389832,2.7314951907641984,-3578.4675918471185,3600.7022845055326,39936.65476469506,5.0,0.164911627785435,True,0,0.0,0.00302729878655557,4.307207889616659e-06,1.4852440998678133e-05,0.00044483060791041,0.0,0.0,0.0,0.0,1.0,1.0,2,REFUTED,refuted_by:C2.TR<N1_p95,BH family=CONTROL(3)
Z-domain_ZSPA-1_LL1_fitness_1LP1,latent,MAD,67329,0.0,1.2625045062409075,3.3655883966932114,4.270251770442586,TR1,3.382365567278022,7.567256160996233,8.0532787919998,4.358979213221574,3.797101446828626,0.6757783262008337,0.5962030616289262,0.7541676348343874,0.5171647286495008,1.4126329691389832,2.7314951907641984,-3578.4675918471185,3600.7022845055326,39936.65476469506,6.0,0.19789395334252202,True,0,0.0,0.002634451722140534,1.4852440998678133e-07,0.0,0.0002021417219920094,0.0,0.0,0.0,0.0,1.0,1.0,2,REFUTED,refuted_by:C2.TR<N1_p95,BH family=CONTROL(3)
Z-domain_ZSPA-1_LL1_fitness_1LP1,latent,MAD,67329,0.0,1.2625045062409075,3.3655883966932114,4.270251770442586,TR1,3.382365567278022,7.567256160996233,8.0532787919998,4.358979213221574,3.797101446828626,0.6757783262008337,0.5962030616289262,0.7541676348343874,0.5171647286495008,1.4126329691389832,2.7314951907641984,-3578.4675918471185,3600.7022845055326,39936.65476469506,8.0,0.263858604456696,True,0,0.0,0.0006529133063018907,0.0,0.0,0.00018580403689346343,,,,0.0,1.0,1.0,2,REFUTED,refuted_by:C2.TR<N1_p95,BH family=CONTROL(3)
Z-domain_ZSPA-1_LL1_fitness_1LP1,raw,sigma,67329,0.0,1.326466348818667,10.14321058911474,16.913132387814727,TR1,12.75051749550777,37.51614642854439,39.42511042699311,32.58545836174075,16.974443768670106,0.19532861679105978,0.12875664301279194,0.2928499369223658,0.8400770161181716,5.045431678879612,6.005915626871385,-56269.18419578695,56291.41888844536,115000.56909400587,2.0,0.09664963634645787,True,10366,0.15396040339229752,0.2109035482481546,0.1539604033922975,0.15396040339229752,0.1926709144647923,1.0000000000000002,0.7010037803168281,1.4153479698556153,0.7990848220136074,1.0,1.0,0,REFUTED,,BH family=CONTROL(3)
Z-domain_ZSPA-1_LL1_fitness_1LP1,raw,sigma,67329,0.0,1.326466348818667,10.14321058911474,16.913132387814727,TR1,12.75051749550777,37.51614642854439,39.42511042699311,32.58545836174075,16.974443768670106,0.19532861679105978,0.12875664301279194,0.2928499369223658,0.8400770161181716,5.045431678879612,6.005915626871385,-56269.18419578695,56291.41888844536,115000.56909400587,3.0,0.14497445451968682,True,6724,0.09986781327511177,0.13264915563872923,0.09986781327511177,0.09986781327511177,0.10586597157242794,1.0,0.5746385347884116,1.5830498464209974,0.9433419614610296,1.0,1.0,0,REFUTED,,BH family=CONTROL(3)
Z-domain_ZSPA-1_LL1_fitness_1LP1,raw,sigma,67329,0.0,1.326466348818667,10.14321058911474,16.913132387814727,TR1,12.75051749550777,37.51614642854439,39.42511042699311,32.58545836174075,16.974443768670106,0.19532861679105978,0.12875664301279194,0.2928499369223658,0.8400770161181716,5.045431678879612,6.005915626871385,-56269.18419578695,56291.41888844536,115000.56909400587,4.0,0.19329927269291575,True,4910,0.07292548530350963,0.09472545262813943,0.07292548530350963,0.07292548530350963,0.06750664646734691,1.0,0.5055782292805228,1.67005494726959,1.0802711898714124,1.0,1.0,0,REFUTED,,BH family=CONTROL(3)
Z-domain_ZSPA-1_LL1_fitness_1LP1,raw,sigma,67329,0.0,1.326466348818667,10.14321058911474,16.913132387814727,TR1,12.75051749550777,37.51614642854439,39.42511042699311,32.58545836174075,16.974443768670106,0.19532861679105978,0.12875664301279194,0.2928499369223658,0.8400770161181716,5.045431678879612,6.005915626871385,-56269.18419578695,56291.41888844536,115000.56909400587,5.0,0.24162409086614467,True,3613,0.053661869328224095,0.07166429027610688,0.0536618693282241,0.053661869328224095,0.050530603454677775,0.9999999999999999,0.4693089157570125,1.709967148990073,1.061967711831402,1.0,1.0,0,REFUTED,,BH family=CONTROL(3)
