dms_id,stat,n_finite,n_distinct,frac_tied,ref_mean,T_mean,T_median,T_min,T_max,T_sd,ks_p_rand,ks_D_rand,ks_p_mid,ks_p_cons,within_tol,grid_guard_pass,live,note
CR9114_FluAH1_logKd_4FQI,rate_mad_tau4,200,200,0.0,0.006973298033072332,1.0000393546461388,0.9920925785368693,0.7916682250880457,1.357092386461853,0.08873216614715557,1.0,0.004924356505650984,1.0,1.0,True,True,True,
CR9114_FluAH1_logKd_4FQI,rate_mad_tau5,200,200,0.0,0.0023378565802742272,1.0000375286295884,0.995517282742914,0.7758544144628802,1.213947504069664,0.08663730151159992,1.0,0.004989037602687929,1.0,1.0,True,True,True,
CR9114_FluAH1_logKd_4FQI,rate_mad_tau6,200,200,0.0,0.0004045910717742264,1.00035382067825,0.994244668279564,0.38947546718150733,1.779902502931609,0.26603143847646793,1.0,0.0049903858458559824,1.0,1.0,True,True,True,
CR9114_FluAH1_logKd_4FQI,rate_mad_tau8,200,45,0.607538,5.167534504373678e-07,1.0205859779176116,0.0,0.0,8.124668167207956,2.0489098870730404,0.788985976398351,0.045299331441216895,2.8279193844912667e-28,2.960067444030743e-129,True,True,False,61% of the ensemble ties the held-out value -- the statistic is not resolvable at B=200
CR9114_FluAH1_logKd_4FQI,TR1,200,200,0.0,6.61781722483642,1.0000301317699947,0.9928077653101832,0.8354898633092198,1.2633180643856792,0.07763870509405962,1.0,0.004973578049458416,1.0,1.0,True,True,True,
CR9114_FluAH1_logKd_4FQI,TR2,200,200,0.0,4.338348976309894,1.00002164487238,0.9951350550052211,0.8385498754840368,1.2125050798618373,0.06579609647285269,1.0,0.004985367146351866,1.0,1.0,True,True,True,
CR9114_FluAH1_logKd_4FQI,TR1_mad,200,200,0.0,3.7412808828141397,1.0000008909013247,1.0003095028318674,0.9683196641238684,1.0290467387747328,0.013348337394063721,1.0,0.0049743589935323795,1.0,1.0,True,True,True,
CR9114_FluAH1_logKd_4FQI,TR2_mad,200,200,0.0,2.567865283148385,1.0000002113979805,0.9995485684752965,0.9814950321337754,1.0190566967132926,0.00650230149797714,1.0,0.004982072328967496,1.0,1.0,True,True,True,
CR9114_FluAH3_logKd_4FQY,rate_sigma_tau2,200,200,0.0,0.06804678899860424,1.0000474607969811,0.9912312643130334,0.7602198636582838,1.2649951911428996,0.09743198584503844,1.0,0.004999936893668011,1.0,1.0,True,True,True,
CR9114_FluAH3_logKd_4FQY,rate_sigma_tau3,200,200,0.0,0.018850806686563734,1.0002442016399,0.9663582237627848,0.44271021377549213,1.6172990490549193,0.22104218501536155,1.0,0.004998629767777429,1.0,1.0,True,True,True,
CR9114_FluAH3_logKd_4FQY,rate_sigma_tau4,200,199,5e-05,0.0067815779867666315,1.000535399245084,0.9661755354247787,0.2807138132844895,2.087439137265696,0.3273513870043695,1.0,0.008427115692344,1.0,1.0,True,True,True,
CR9114_FluAH3_logKd_4FQY,rate_sigma_tau5,200,199,5e-05,0.0022869671956059654,1.0014417871693704,0.9202843494678024,0.08198624486582787,2.8392361088139237,0.5375548958832768,1.0,0.00497974510357041,1.0,1.0,True,True,True,
CR9114_FluAH3_logKd_4FQY,rate_sigma_tau6,200,195,0.000302,0.0006247899708579552,1.0035951679735877,0.838099722013629,0.0,5.4620839197792685,0.850765202263781,1.0,0.008211725734770109,1.0,0.9999999998322193,True,True,True,
CR9114_FluAH3_logKd_4FQY,rate_sigma_tau8,200,76,0.371055,3.1296325381824965e-05,1.0276276347768358,0.0,0.0,16.56920781004402,2.4047043631529523,0.7657237050063158,0.04634055664744685,2.7465432242501156e-17,5.611067108047901e-72,True,True,True,
CR9114_FluAH3_logKd_4FQY,rate_mad_tau2,200,200,0.0,0.16495174234609075,1.0000169904202467,1.0033739737504148,0.8486683348447769,1.1634577816718543,0.05829222039460539,1.0,0.0049988390380834025,1.0,1.0,True,True,True,
CR9114_FluAH3_logKd_4FQY,rate_mad_tau3,200,200,0.0,0.07453755515496513,1.0000838333317323,1.0236882938482519,0.6424638152341605,1.2755196623051537,0.12946916090555202,1.0,0.004999717783441104,1.0,1.0,True,True,True,
CR9114_FluAH3_logKd_4FQY,rate_mad_tau4,200,200,0.0,0.02172804597240038,1.0004566765851488,1.001429689719465,0.43000227863694834,2.114640878461114,0.30239392770230994,1.0,0.004992650703485868,1.0,1.0,True,True,True,
CR9114_FluAH3_logKd_4FQY,rate_mad_tau5,200,199,5e-05,0.0036140804024576935,1.0011338550163082,0.9036582259800864,0.2445154023641691,2.950070432402893,0.47699146052183633,1.0,0.004993788826236689,1.0,1.0,True,True,True,
CR9114_FluAH3_logKd_4FQY,rate_mad_tau6,200,198,0.000101,0.00037851423639800153,1.0029327148502127,0.848161938369644,0.07064725785727881,4.724949996010373,0.7687213485018517,1.0,0.0059293318105271275,1.0,1.0,True,True,True,
CR9114_FluAH3_logKd_4FQY,rate_mad_tau8,200,7,0.940754,8.058560388300383e-07,1.1940026168836602,0.0,0.0,39.978472497933986,6.78943229136519,0.6374071364942402,0.051795910857858646,2.5319735426093574e-44,5.31227977752445e-305,False,True,False,94% of the ensemble ties the held-out value -- the statistic is not resolvable at B=200
CR9114_FluAH3_logKd_4FQY,TR1,200,200,0.0,4.916941351363337,1.000041322901791,0.9995229162361052,0.7889208548314873,1.272167218520124,0.09091553598007025,1.0,0.004996652254672829,1.0,1.0,True,True,True,
CR9114_FluAH3_logKd_4FQY,TR2,200,200,0.0,3.1922131134529264,1.000025568204308,0.9925702493688033,0.8167888610871938,1.2053420912096084,0.07151159705669298,1.0,0.004976616629118635,1.0,1.0,True,True,True,
CR9114_FluAH3_logKd_4FQY,TR1_mad,200,200,0.0,3.7252514369781795,1.0000042139502825,0.9965640579787902,0.9289815360438252,1.0924563979156068,0.029032145728046,1.0,0.004993041061359366,1.0,1.0,True,True,True,
CR9114_FluAH3_logKd_4FQY,TR2_mad,200,200,0.0,2.984665978549627,1.0000044848030678,0.9973151417549602,0.9406997125928928,1.0984274465838644,0.02995089052206851,1.0,0.004996242088253916,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC,rate_sigma_tau2,200,198,0.000101,0.13537223038815394,1.000027224569038,1.0013933879938786,0.8072150339587659,1.2043730341160828,0.07379151271126169,1.0,0.007220119940221786,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC,rate_sigma_tau3,200,195,0.000251,0.07763383962110076,1.0000331990838254,1.0016167291852112,0.7931167034522087,1.2418438455220533,0.0814873505924512,1.0,0.006851253458942275,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC,rate_sigma_tau4,200,195,0.000251,0.05688790897708095,1.0000417208434866,0.9996403031195306,0.7526753384727625,1.2659229358363624,0.09135069934483622,1.0,0.008841007775900356,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC,rate_sigma_tau5,200,194,0.000302,0.04528071751320159,1.000061587514336,1.0018590013734574,0.7052914732198875,1.260292162264512,0.11098259802623284,1.0,0.007257675166497224,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC,rate_sigma_tau6,200,194,0.000302,0.036871386575208234,1.000114741183781,1.01648664450223,0.6063721707914158,1.3301302702835267,0.1514636182543248,1.0,0.009778654836946746,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC,rate_sigma_tau8,200,197,0.000151,0.024699357613370353,1.0003868495055253,1.0455264337310437,0.35195070009704094,1.5698026108987753,0.278083401198635,1.0,0.0052362289774812165,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC,rate_mad_tau2,200,196,0.000201,0.2217340356034624,1.0000040833644346,1.0002263944242178,0.9328242348537713,1.082712456603222,0.02857774738470956,1.0,0.006956918899660158,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC,rate_mad_tau3,200,195,0.000251,0.17017760901518864,1.00000592595024,0.9988771480066426,0.9264367716350951,1.0864283878612513,0.03442693428999082,1.0,0.008394697128436285,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC,rate_mad_tau4,200,196,0.000201,0.14159559584081877,1.000006950820326,0.9993549014374298,0.9111783198464185,1.1041245750242208,0.037285377492468304,1.0,0.004997722829728931,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC,rate_mad_tau5,200,198,0.000101,0.12422314769448528,1.0000083224006375,0.9988306329345835,0.8920816676178752,1.1310490846242702,0.04079845151037245,1.0,0.008211750153722885,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC,rate_mad_tau6,200,194,0.000302,0.1131228972725788,1.0000095903278154,0.9976762787116371,0.8744941061829613,1.153169496837461,0.043795734159024574,1.0,0.008837693367112348,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC,rate_mad_tau8,200,196,0.000201,0.09629424574010562,1.0000151102777166,0.9998130668125222,0.8268366344783736,1.1828794393921211,0.05497153462363051,1.0,0.007618687694012971,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC,TR1,200,200,0.0,12.821547937817122,1.0001171849034833,1.0056339920637716,0.6765615118005142,1.4913161925332608,0.15310434637667955,1.0,0.004980430176360184,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC,TR2,200,200,0.0,8.573437931862559,1.000130873947316,1.0027798841569817,0.6876251460054296,1.5224696667809894,0.16180395345503962,1.0,0.004994905365942048,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC,TR1_mad,200,200,0.0,13.906163348978852,1.0000112477348475,0.9938457412342443,0.8603518631225404,1.1229868351547745,0.047429776616811206,1.0,0.004986166043915996,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC,TR2_mad,200,200,0.0,10.488627914238162,1.0000124772209205,0.9978465954792396,0.8710566336358374,1.1558974755889415,0.04995609458704536,1.0,0.004996189370569781,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC_2016,rate_sigma_tau2,200,191,0.000452,0.12022052196590538,1.0000262556798816,0.9980154326203561,0.7845585739083649,1.1730598911536685,0.07246389847371867,1.0,0.007034816423205359,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC_2016,rate_sigma_tau3,200,184,0.000905,0.040040652745019084,1.000147903540009,1.0050154328526113,0.5883233065552314,1.38672280011381,0.1719943528717815,1.0,0.009123886526895386,1.0,0.9999999998322193,True,True,True,
GB1_IgG-Fc_fitness_1FCC_2016,rate_sigma_tau4,200,172,0.001457,0.014460871732919135,1.0004357293750001,0.9925104386335755,0.41913665145142753,1.7650670911985442,0.2952699799752863,1.0,0.009725225090157164,1.0,0.9999999998322193,True,True,True,
GB1_IgG-Fc_fitness_1FCC_2016,rate_sigma_tau5,200,162,0.00206,0.005212276361962837,1.0009218445342825,0.9526285447071412,0.23822240229842717,2.303232169107385,0.4296647159942734,1.0,0.009000379093058175,1.0,0.9999999998322193,True,True,True,
GB1_IgG-Fc_fitness_1FCC_2016,rate_sigma_tau6,200,125,0.005327,0.0018308117125927631,1.0018381785189763,0.9108275735055877,0.12513755698789497,3.230175625332624,0.607192360020891,1.0,0.010370821909015615,0.9999999998322193,0.9993642592607782,True,True,True,
GB1_IgG-Fc_fitness_1FCC_2016,rate_sigma_tau8,200,39,0.056834,0.0001902241653722986,1.0082482047635488,0.6036400404448938,0.0,9.786885245901638,1.2958457391883174,0.999999183845599,0.018748585460794276,0.26823327153159693,0.0012199446925109192,True,True,True,
GB1_IgG-Fc_fitness_1FCC_2016,rate_mad_tau2,200,169,0.001709,0.07017814339680531,1.0000104426645018,0.9996649674034268,0.8634104574481807,1.128130933832359,0.04570072713875066,1.0,0.009047577422346409,1.0,0.9999999998322193,True,True,True,
GB1_IgG-Fc_fitness_1FCC_2016,rate_mad_tau3,200,137,0.004523,0.010446509041400603,1.000064504055456,0.9985702557858518,0.7608715680854984,1.2849264705882353,0.113589923902103,1.0,0.011595014193921449,0.9999999998322193,0.9993642592607782,True,True,True,
GB1_IgG-Fc_fitness_1FCC_2016,rate_mad_tau4,200,69,0.016382,0.0013811386603769969,1.0002778392763882,0.9717474712242762,0.5541246084232508,1.8403979541792195,0.23580470916304883,0.9999999992626368,0.015496754810533697,0.9914365247149423,0.5616777704322757,True,True,True,
GB1_IgG-Fc_fitness_1FCC_2016,rate_mad_tau5,200,17,0.095879,0.00011179504880246983,1.0015585511882028,0.8570198105081827,0.0,3.649781659388647,0.5590604911909423,0.9318712232580487,0.037440268647638386,0.14639613563725018,0.00011598376100068608,True,True,True,
GB1_IgG-Fc_fitness_1FCC_2016,rate_mad_tau6,200,3,0.826281,1.9175823122207523e-06,1.053187134502924,0.0,0.0,22.11111111111111,3.347854315426758,0.9515565347121788,0.03581092463741231,2.3606943059080106e-38,7.297811146405241e-205,False,True,False,83% of the ensemble ties the held-out value -- the statistic is not resolvable at B=200
GB1_IgG-Fc_fitness_1FCC_2016,rate_mad_tau8,200,1,1.0,0.0,,,,,,0.9405272715014114,0.036763099044232195,2.9468237640334056e-47,0.0,False,True,False,reference rate is 0 in >= 1 leave-one-out set (tau beyond the ensemble support)
GB1_IgG-Fc_fitness_1FCC_2016,TR1,200,200,0.0,4.721263111592675,1.0000373508328,0.9934979176219423,0.8351020989817747,1.3427520530235093,0.08644006188837898,1.0,0.004995933438161182,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC_2016,TR2,200,200,0.0,3.1810159515199996,1.000019146307459,0.9973546724100553,0.880325221542702,1.180370714107649,0.06188420831957226,1.0,0.004995479456586738,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC_2016,TR1_mad,200,200,0.0,3.383266175516367,1.0000029260113583,1.0002418349413151,0.9362721513599582,1.0813473804239304,0.02419125287508297,1.0,0.004991218029877009,1.0,1.0,True,True,True,
GB1_IgG-Fc_fitness_1FCC_2016,TR2_mad,200,200,0.0,2.4751104394131884,1.0000012076160023,0.999281848500342,0.9652843105643985,1.0445098985671166,0.01554115085328214,1.0,0.004994363631598865,1.0,1.0,True,True,True,
KRAS_PICK3CG-RBD_norfitness_1HE8,rate_sigma_tau2,200,174,0.001457,0.10753274504980936,1.0000185415487195,0.9895419375466351,0.866638619505317,1.1779228978245895,0.0609009905410951,1.0,0.008941026834869303,1.0,0.9999999998322193,True,True,True,
KRAS_PICK3CG-RBD_norfitness_1HE8,rate_sigma_tau3,200,155,0.002663,0.0317225740991268,1.0000450894461437,0.992942888898185,0.8114504819693349,1.3036545271845703,0.09497406735666099,1.0,0.0096934610803171,0.999999999999994,0.9999948480179858,True,True,True,
KRAS_PICK3CG-RBD_norfitness_1HE8,rate_sigma_tau4,200,121,0.005678,0.011151611117943671,1.0000879485695637,1.0008451562846377,0.7047853575529517,1.3617272298253895,0.13263937805606618,1.0,0.00894389660709799,0.9999999998322193,0.9993642592607782,True,True,True,
KRAS_PICK3CG-RBD_norfitness_1HE8,rate_sigma_tau5,200,85,0.010503,0.004332031730414463,1.0001530062067567,1.0007489835223624,0.6376161486702979,1.4726512226512225,0.17495459215270578,0.9999999999655297,0.014517348810157316,0.9999948480179858,0.9598955556334829,True,True,True,
KRAS_PICK3CG-RBD_norfitness_1HE8,rate_sigma_tau6,200,55,0.021558,0.0018263436231705816,1.0002653604715805,1.0016923336555394,0.4869631254746436,1.6041578277471364,0.23042350169933362,0.9999999999765402,0.014406705388552155,0.9993642592607782,0.7955464488103132,True,True,True,
KRAS_PICK3CG-RBD_norfitness_1HE8,rate_sigma_tau8,200,25,0.055578,0.00039324806296888446,1.0007534115243448,1.0165029469548135,0.23365949119373777,2.2023715415019764,0.3883183391199273,0.8755353825388141,0.04101846277736931,0.5045714360548034,0.014579948726993143,True,True,True,
KRAS_PICK3CG-RBD_norfitness_1HE8,rate_mad_tau2,200,172,0.001508,0.16266603123847007,1.000006941980685,1.0007503711021561,0.8985051559114979,1.1129891420561193,0.037260651452446364,1.0,0.009908182160700219,1.0,0.9999999998322193,True,True,True,
KRAS_PICK3CG-RBD_norfitness_1HE8,rate_mad_tau3,200,175,0.001256,0.08334737424671011,1.00001885631938,0.9980387606723431,0.8381911669914278,1.1533150042483404,0.06141003965177585,1.0,0.008528921800432077,1.0,1.0,True,True,True,
KRAS_PICK3CG-RBD_norfitness_1HE8,rate_mad_tau4,200,166,0.001809,0.04484964948960767,1.0000365701099476,1.000558090076391,0.7861660759145188,1.2140297755967016,0.08552132782482606,1.0,0.008895946368934038,1.0,0.9999999998322193,True,True,True,
KRAS_PICK3CG-RBD_norfitness_1HE8,rate_mad_tau5,200,144,0.004121,0.024983396876152995,1.0000636609987574,1.0061102901411894,0.7078351941507756,1.3077590104737662,0.11283573363259876,1.0,0.010695818660829026,0.9999948480179858,0.9598955556334839,True,True,True,
KRAS_PICK3CG-RBD_norfitness_1HE8,rate_mad_tau6,200,146,0.003568,0.014173687123355061,1.0000980436396776,1.002212895841282,0.6691951070868885,1.3450937998209178,0.14002756654673995,1.0,0.008274027581653076,0.9999999998322193,0.9993642592607782,True,True,True,
KRAS_PICK3CG-RBD_norfitness_1HE8,rate_mad_tau8,200,91,0.009849,0.004419351863239453,1.000178239120156,0.9913650561240802,0.5344611091733519,1.5065717990957206,0.1888147532278735,0.9999999999999976,0.012332867719359764,0.9999948480179858,0.9598955556334829,True,True,True,
