i_amp,i_pi,rep,amp,pi,n_inj_variants,n_Pa,pi_edge_realised,amp_recovered,amp_background,resid_mad_oof,n_iter_used,pi_hat,rho_hat,dBIC,pi_ci_lo,pi_ci_hi,s1,s2,TR,TR_ref_p995,TR_pctile,clause1_TR,clause2_sweep,clause3_mixture,run_sigma,run_mad,T_max,supported,refuted,DMS_id,n_Pa_obs,sigma_bias_ratio
0,0,26,2.0,0.001,15,52149,0.0013423076185545264,2.5149769416722036,0.7388544888428284,0.7983333618017663,10.0,0.23780294998129306,2.2061968727523054,-4177.649124422111,0.22998310509525227,0.24562279486733385,0.9599244997609957,2.11778242945103,4.7019948597329355,5.877343633877388,51.0,False,False,False,0,0,1.5437392795883362,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.005012585310528
0,1,26,2.0,0.005,55,52149,0.00487065907304071,2.2993663122787593,0.7490490673900054,0.8030378437579242,10.0,0.30283191092514505,2.2028087093289686,-4091.703232903208,0.29439741094017363,0.3112664109101165,0.9239253776272734,2.035230868607414,4.49361434927973,5.877343633877388,33.5,False,False,False,0,0,1.1656188334633564,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0109350029364608
0,2,26,2.0,0.02,221,52149,0.020288020863295557,1.8713404670277711,0.749515620396521,0.8125159061428788,10.0,0.26502291616331286,2.275421286026089,-4748.9891479666985,0.2571607904654974,0.27288504186112833,0.9634566295964002,2.1922697231466026,4.94489814132376,5.877343633877388,72.0,False,False,False,0,0,1.5437392795883362,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0228668254519817
1,0,26,3.0,0.001,9,52149,0.000920439509865961,2.934974381236052,0.7460886581780235,0.8114848809890753,10.0,0.36236471301153217,1.9731261123059527,-2433.0594819047546,0.3523736542676779,0.3723557717553864,0.9067439668855896,1.7891201982378409,4.233753570328742,5.877343633877388,11.0,False,False,False,0,0,1.5437392795883362,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0215688798757054
1,1,26,3.0,0.005,64,52149,0.005752746936662256,2.400339118856455,0.7449789274277252,0.7947894850593417,10.0,0.31575955672500194,2.2086631210694883,-4094.8280037092045,0.30723528866445354,0.32428382478555035,0.9042370358696125,1.9971549938304012,4.4571354929409175,5.877343633877388,30.5,False,False,False,0,1,2.0583190394511153,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0005512400914234
1,2,26,3.0,0.02,209,52149,0.020211317570806728,2.3342525399544725,0.7450062178318555,0.8178037852694905,10.0,0.26308555983559856,2.510432179051341,-6765.412632703665,0.25586839046459614,0.270302729206601,0.9455089518375456,2.373636098274079,5.5453036086456775,5.877343633877388,97.5,False,False,False,1,3,20.0,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0295236749914416
2,0,26,4.0,0.001,13,52149,0.0008053845711327159,2.4529161036091915,0.7553544252912558,0.8232037806378236,10.0,0.2637864273130001,2.2140284081337525,-4283.1368126365705,0.2557288495300592,0.27184400509594103,0.9600393615157196,2.125554419322393,4.811492290698456,5.877343633877388,59.0,False,False,False,0,0,1.1088709677419355,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0363216663637989
2,1,26,4.0,0.005,60,52149,0.005618516174806803,2.2860289021580362,0.72502219673804,0.7926349630855817,10.0,0.3462030103907082,2.0688730871525833,-3041.086422727705,0.3368511733654662,0.3555548474159502,0.8759226269534192,1.8121727493319209,4.33043225981874,5.877343633877388,17.5,False,False,False,0,0,1.1107254425546682,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,0.9978389374337092
2,2,26,4.0,0.02,235,52149,0.023413680032215382,2.6886032597539447,0.7182273647252457,0.8552551849910011,10.0,0.2399668257254115,2.2423018318299874,-4501.16171868713,0.2322409456561377,0.2476927057946853,0.9510038952630496,2.13243777642579,5.277085911702964,5.877343633877388,90.5,False,False,False,0,3,20.0,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0766708065765043
3,0,26,6.0,0.001,10,52149,0.000997142802354791,2.9547016252967415,0.7755621725646414,0.7974629023827653,10.0,0.21741507104163876,2.825068563023705,-9787.952294097922,0.21119076538246692,0.2236393767008106,0.9936246006643313,2.807057622783785,5.853227454644854,5.877343633877388,99.0,False,False,False,4,1,10.0,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0039167740705672
3,1,26,6.0,0.005,49,52149,0.004678900841818635,2.8726014771392285,0.7440959633449087,0.7978539717851706,10.0,0.2481835161999378,2.1920202630320316,-4073.028116770147,0.24021457287374126,0.25615245952613436,0.955231373733612,2.093886527108001,5.015088579229151,5.877343633877388,76.5,False,False,False,0,1,10.0,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.004409086793488
3,2,26,6.0,0.02,229,52149,0.019962031870218028,2.823040752329082,0.7204508442142574,0.8614972147503714,10.0,0.21717502278628767,2.603288989585601,-7606.929586370126,0.21059002542279734,0.223760020149778,0.9500577699307119,2.4732749319308724,6.020922203198901,5.877343633877388,99.5,True,False,False,2,3,109.99999999999999,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.084528825251675
0,0,27,2.0,0.001,12,52149,0.002032637250953997,1.4268337805481033,0.7479934151839445,0.7883294112511271,10.0,0.3625471774784291,1.9332094195068832,-2203.0686666810943,0.3523133224380278,0.3727810325188303,0.9129931756330792,1.765007007079371,4.186015192399367,5.877343633877388,8.5,False,False,False,0,0,0.8576329331046313,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,0.9924187282988087
0,1,27,2.0,0.005,52,52149,0.005043241481140578,1.6572188430938684,0.7561888408465938,0.7888116389139309,10.0,0.2805155427537501,2.236967077111481,-4420.648909925512,0.2723875585625585,0.2886435269449418,0.9493022285748971,2.123557831550603,4.7085379832253995,5.877343633877388,51.0,False,False,False,0,0,1.1112289821248609,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,0.993025799095661
0,2,27,2.0,0.02,204,52149,0.019079944006596482,1.7126826882988717,0.7397757020040341,0.8196046803221885,10.0,0.29448426113836773,2.4790234174077597,-6371.104315356992,0.28692795363244566,0.3020405686442898,0.9072231483814386,2.249027429651981,5.176070830978701,5.877343633877388,87.0,False,False,False,0,0,1.8853102906520032,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0317908008305774
1,0,27,3.0,0.001,4,52149,0.00034516481619973537,2.279372839245325,0.7432027248739627,0.8008597860338952,10.0,0.20176247054347365,2.4346585935793383,-5912.831579854072,0.19500686448953553,0.20851807659741178,0.9705207397107439,2.3628866591837387,5.263880200890362,5.877343633877388,90.0,False,False,False,0,0,1.814516129032258,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0081930713964313
1,1,27,3.0,0.005,43,52149,0.004218681086885654,3.3923819722399355,0.7682003836970942,0.7995060095214326,10.0,0.2759681148793483,2.26508949704396,-4671.477163050993,0.26796939115389723,0.2839668386047994,0.9715057473972635,2.2005474647473835,4.796426233514942,5.877343633877388,59.0,False,False,False,0,0,10.0,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0064888178880322
1,2,27,3.0,0.02,210,52149,0.01833208690483039,2.379264321659796,0.76199199018832,0.8407424683091999,10.0,0.2565374631969867,2.6673913293117737,-8314.812387127138,0.2496743287355454,0.26340059765842805,0.9788923889853347,2.6110890707087697,5.948856045546536,5.877343633877388,99.5,True,False,False,3,3,69.99999999999999,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0584009163149495
2,0,27,4.0,0.001,18,52149,0.001514890026654394,3.575853495648203,0.7501573040611527,0.8157105780756451,10.0,0.2572507339194602,2.4274874306846965,-6021.806234467513,0.2498940035219256,0.2646074643169948,0.9423104470058122,2.287446765909487,5.458148439831232,5.877343633877388,96.5,False,False,False,1,1,3.9314516129032255,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0268885607971288
2,1,27,4.0,0.005,63,52149,0.005445933766706936,2.889136470984417,0.7656663887358711,0.8091413194888291,10.0,0.22691555302280034,2.732268755052474,-8843.511238484789,0.22046417202951554,0.23336693401608513,0.9765810314750013,2.6682818390760623,5.931192812801466,5.877343633877388,99.5,True,False,False,3,2,20.0,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0186185975564486
2,2,27,4.0,0.02,222,52149,0.019597691230896087,2.9269293519415758,0.7391009810037341,0.8582902421909,10.0,0.24558082244943188,2.322398428495233,-5182.011456240056,0.23803648428602742,0.25312516061283635,0.9725638421035588,2.2586807385125907,5.1743529443394936,5.877343633877388,87.0,False,False,False,0,2,9.777015437392796,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0804916047906132
3,0,27,6.0,0.001,8,52149,0.0006136263399106407,3.60883258650937,0.752751253613922,0.782155326228567,10.0,0.3144795818276245,2.1076293191192033,-3418.067981480446,0.30555430476601414,0.3234048588892348,0.9324966430912086,1.9653572649592668,4.51404753462252,5.877343633877388,34.0,False,False,False,0,0,1.2356820548420686,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,0.9846462444626755
3,1,27,6.0,0.005,55,52149,0.005215823889240446,2.806441746429997,0.7087645233693148,0.8472198427676974,10.0,0.2542013180099566,2.2336898312154636,-4401.3093758195755,0.2463154181205885,0.2620872178993247,0.907639601104948,2.027385347396582,4.888235927440432,5.877343633877388,67.5,False,False,False,0,1,4.974271012006862,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.066555207695015
3,2,27,6.0,0.02,206,52149,0.01792939461926403,3.104249816274439,0.7311154931908559,0.8700945375091211,10.0,0.27642270727790014,2.422559895523528,-5988.744563080894,0.2688689144480607,0.28397650010773956,0.9278578710831838,2.247791267231961,5.1681848437039095,5.877343633877388,87.0,False,False,False,0,3,40.0,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.095351894893935
0,0,28,2.0,0.001,6,52149,0.00028763734683311283,1.1763824905307798,0.7422153931264799,0.8096568869540153,10.0,0.2786951681274284,2.3298923013111756,-5147.894241463509,0.2708840142283796,0.2865063220264772,0.9168956468008443,2.136268108587018,4.788518811188852,5.877343633877388,59.0,False,False,False,0,0,1.1940298507462686,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0192676394428095
0,1,28,2.0,0.005,56,52149,0.005311703004851483,1.9846158998945838,0.7677381208663037,0.8113914331158187,10.0,0.2522799007740209,2.44633929901906,-6240.8843930276635,0.24500226319856483,0.259557538349477,0.9785276345643285,2.3938106076108787,5.273920910581235,5.877343633877388,90.5,False,False,False,1,0,3.9314516129032255,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0214512394347732
0,2,28,2.0,0.02,224,52149,0.0232027459778711,1.9749612666854346,0.7456465404730983,0.8193500417018748,10.0,0.28349631559875166,2.402827286705553,-5780.740136972076,0.2758329313734161,0.29115969982408724,0.9444965545826398,2.2694620935505476,4.977491802418032,5.877343633877388,75.5,False,False,False,0,0,10.0,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0314702392326707
1,0,28,3.0,0.001,16,52149,0.0019367581353429595,2.4642245630086985,0.7579720208840275,0.8216390695624985,10.0,0.3093039966372003,2.2410663663380572,-4384.670705990575,0.30094548279837097,0.31766251047602967,0.924392983259396,2.071626024061531,4.774350834215502,5.877343633877388,56.00000000000001,False,False,False,0,0,1.1088709677419355,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0343518697871814
1,1,28,3.0,0.005,50,52149,0.0035475272776083915,2.5603530018758747,0.7756509706024948,0.7965714576838825,10.0,0.27876950820514407,2.7785889653164517,-9211.52699255821,0.27191711309076283,0.2856219033195253,0.9512842137990581,2.6432278193417993,5.76090611020701,5.877343633877388,98.5,False,False,False,4,0,7.560483870967742,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.002794544705802
1,2,28,3.0,0.02,207,52149,0.019846976931484784,2.3003529019563786,0.7379552180062153,0.7939200651689899,10.0,0.2635946711483864,2.411540469618239,-5899.0253891224565,0.2561346495285727,0.27105469276820016,0.9437356521711064,2.275856717832185,5.107158042466215,5.877343633877388,83.0,False,False,False,0,2,20.0,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,0.9994567375019904
2,0,28,4.0,0.001,10,52149,0.0007286812786438858,3.0567312707674814,0.7769938891135155,0.8097268741834651,10.0,0.27288537356684883,2.4287804130769075,-6013.983995518123,0.2653869752326209,0.2803837719010768,0.9630754897844476,2.339098885902916,5.117178809737882,5.877343633877388,84.0,False,False,False,0,0,3.024193548387097,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0193557455520788
2,1,28,4.0,0.005,52,52149,0.005963680991006539,2.6589760733643146,0.7611409923921579,0.800963495958854,10.0,0.42360902890509405,2.25243546987308,-3790.4286948634253,0.4144869577860425,0.4327311000241456,0.8493201116602493,1.9130387447801107,4.35523047139421,5.877343633877388,19.5,False,False,False,0,0,10.0,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0083236306149137
2,2,28,4.0,0.02,195,52149,0.017181537517497937,2.7019466408330923,0.7214171384340985,0.785932477590813,10.0,0.18961800254821634,2.4190558027076485,-5748.571231015201,0.18294962229673573,0.19628638279969696,0.9835204733739951,2.379190908197136,5.701037355099979,5.877343633877388,98.5,False,False,False,1,3,20.0,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,0.9894012563879101
3,0,28,6.0,0.001,13,52149,0.0009779669792325835,2.5928060398456774,0.7688394470337196,0.7998186483838783,10.0,0.2923955332639994,2.322853322358737,-5085.144063556858,0.2844351121362056,0.30035595439179325,0.9464736906309701,2.198519556807284,4.960139765287841,5.877343633877388,74.0,False,False,False,0,0,1.7137096774193548,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.006882395316271
3,1,28,6.0,0.005,60,52149,0.006692362269650425,2.9809765094242353,0.7361631055242921,0.8209986875546744,10.0,0.26764658995049645,2.2281405584046396,-4391.856973335147,0.2595997941089733,0.2756933857920196,0.9448211571753272,2.1051943407411513,4.925883066999627,5.877343633877388,71.0,False,False,False,0,2,10.0,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0335457003245687
3,2,28,6.0,0.02,211,52149,0.019616867054018293,2.9627743282329866,0.7191223965509883,0.8311743555268906,10.0,0.24819580649047093,2.4099659896963708,-5906.247978629952,0.24087542758463543,0.25551618539630644,0.9302992678193586,2.2419895956840894,5.78174449581321,5.877343633877388,98.5,False,False,False,1,3,99.99999999999999,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0463557304014
0,0,29,2.0,0.001,13,52149,0.0011697252104546588,2.0801954862045147,0.7897191664425247,0.790683492559358,10.0,0.2508159609440816,2.7260373142586927,-8810.507809348637,0.2441178646788831,0.2575140572092801,0.9943415039596619,2.710612042910146,5.505527407346142,5.877343633877388,97.0,False,False,False,4,0,7.056451612903226,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,0.9953822538820022
0,1,29,2.0,0.005,58,52149,0.005119944773629408,1.7229522499390122,0.7568361755047441,0.8015902664712252,10.0,0.24003357189393054,2.4858514293947036,-6508.04922219945,0.2329868087418424,0.24708033504601867,0.9574994112272475,2.38020128004384,5.336801300276096,5.877343633877388,93.5,False,False,False,0,0,2.82258064516129,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.00911266472419
0,2,29,2.0,0.02,205,52149,0.020364724155784386,1.739611632892621,0.7181927851273543,0.825546738821461,10.0,0.29050619619700463,2.001996138466488,-2729.94241742359,0.2812892983327941,0.29972309406121517,0.9281056380466702,1.85806390345841,4.146864994399113,5.877343633877388,6.5,False,False,False,0,0,10.0,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0392711891747928
1,0,29,3.0,0.001,10,52149,0.001284780149187904,1.8300293767105031,0.7519604034557934,0.790931429535503,10.0,0.25056762860763593,2.148517439849682,-3739.7404217737785,0.24241221002374352,0.25872304719152833,0.9630918746713794,2.069219688908983,4.647928608521807,5.877343633877388,46.0,False,False,False,0,0,1.37221269296741,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,0.9956943788579986
1,1,29,3.0,0.005,47,52149,0.0043912634949855225,2.5092001811264617,0.7658929739676332,0.8079441255703133,10.0,0.2626165643891589,2.3754213035143015,-5597.071487942012,0.2550706681262849,0.2701624606520329,0.966554799329922,2.2959748613422875,5.17823102193398,5.877343633877388,87.0,False,False,False,0,2,20.0,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0171114640546617
1,2,29,3.0,0.02,194,52149,0.015609120021476922,2.215624085577975,0.7184437598620496,0.8487390141385825,10.0,0.22464361704118274,2.521701115101557,-6845.805436544237,0.2178252521141366,0.23146198196822887,0.9334612085622725,2.353910170535529,5.69887816162134,5.877343633877388,98.5,False,False,False,0,1,10.0,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0684676748672968
2,0,29,4.0,0.001,9,52149,0.0011889010335768664,1.2825837086040024,0.750769831363286,0.7726908301785383,10.0,0.22148538133823348,2.541068226534599,-7006.4303672253445,0.21473677132393262,0.22823399135253433,0.9651460501816104,2.452501962081858,5.499996965396146,5.877343633877388,97.0,False,False,False,1,0,4.032258064516129,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,0.9727315004484294
2,1,29,4.0,0.005,55,52149,0.005369230474218106,3.183792218594296,0.764270592468249,0.7953891754123422,10.0,0.28854629874138077,2.2670812219265826,-4664.315919721295,0.2804477060489794,0.29664489143378214,0.9525255267939134,2.1594527352002073,4.965851354276159,5.877343633877388,75.0,False,False,False,0,3,29.999999999999996,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0013061833029844
2,2,29,4.0,0.02,213,52149,0.018811482482885576,2.361032733742443,0.7082072343045795,0.8611777465169992,10.0,0.29607272816062297,2.3462575532330336,-5288.88418801513,0.2881471347943141,0.30399832152693185,0.8873911590054728,2.0820482094888066,5.213015240828766,5.877343633877388,89.5,False,False,False,0,3,40.0,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.084126650407796
3,0,29,6.0,0.001,7,52149,0.000517747224299603,4.253512971903387,0.7174443504306399,0.7767695116150957,10.0,0.2141128148227124,2.2662492581858036,-4553.5454208507435,0.2067584275655979,0.22146720207982692,0.936892238113286,2.1232313396242715,4.845897471701646,5.877343633877388,63.0,False,False,False,0,0,1.2006861063464838,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,0.977866105077705
3,1,29,6.0,0.005,59,52149,0.005676043644173426,3.0307061209162542,0.7298289952693741,0.8132027190111484,10.0,0.27351412871661457,2.0881948081977133,-3310.977054269024,0.2648857362873767,0.2821425211458524,0.9292690028037256,1.940494707073806,4.560582051671573,5.877343633877388,35.5,False,False,False,0,3,29.999999999999996,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0237314461848623
3,2,29,6.0,0.02,203,52149,0.01817868031985273,3.1744372165654964,0.7406967037142266,0.8373628906078441,10.0,0.22121915120936858,2.494079814293162,-6632.706571670424,0.21436157448452872,0.22807672793420844,0.9803881033017381,2.4451661786180248,5.650394472449432,5.877343633877388,98.5,False,False,False,2,3,59.99999999999999,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.054146405248004
0,0,30,2.0,0.001,17,52149,0.001073846094843621,2.408663262264721,0.7622709716098272,0.79112710299271,10.0,0.2748232975126902,2.2161737399928754,-4269.638206652569,0.2666764068929763,0.2829701881324041,0.9600641950503513,2.1276690577779864,4.876599467642157,5.877343633877388,65.0,False,False,False,0,0,1.1311861743912017,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,0.9959407098977794
0,1,30,2.0,0.005,61,52149,0.005810274406028879,1.9038876352112322,0.7701919535649597,0.8185448071621639,10.0,0.2920486711895115,2.560767250524154,-7087.524197893887,0.28469424843008173,0.29940309394894127,0.939775054787383,2.4065451831590727,5.514279763580606,5.877343633877388,97.0,False,False,False,2,0,5.342741935483871,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0304565388347446
0,2,30,2.0,0.02,205,52149,0.019444284645918426,1.7881691976210927,0.7324510454741505,0.8211393885519296,10.0,0.22170908067019018,2.3432457376315665,-5276.597005437507,0.21447842318565577,0.2289397381547246,0.9747191774830358,2.28400655802487,5.187059243647133,5.877343633877388,88.0,False,False,False,0,0,2.5201612903225805,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0337228271737937
1,0,30,3.0,0.001,9,52149,0.0007478571017660933,3.108423562539611,0.7386157299023237,0.7835515997002624,10.0,0.27087074118622784,2.0309833754701523,-2931.765174854634,0.2619943378261147,0.279747144546341,0.9483560633274162,1.926095398644301,4.47475069532177,5.877343633877388,32.0,False,False,False,0,0,1.37221269296741,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,0.9864039968988534
1,1,30,3.0,0.005,55,52149,0.004525494256840975,2.410753880780816,0.7416605086115725,0.7998191771500275,10.0,0.29055050045525227,2.15726240212153,-3804.5824459167197,0.28204152699761004,0.2990594739128945,0.9367048310992512,2.0207181140160126,4.539807008453848,5.877343633877388,35.0,False,False,False,0,0,1.4717112113849355,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0068830609738273
1,2,30,3.0,0.02,254,52149,0.024084833841492646,2.269285829586716,0.737238873387776,0.8284016291871215,10.0,0.20098319396743383,2.6146434701200176,-7650.022862721002,0.19458485554770286,0.2073815323871648,0.9951462047621764,2.6019525260961425,5.714394452123528,5.877343633877388,98.5,False,False,False,3,2,29.999999999999996,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0428651774564488
2,0,30,4.0,0.001,13,52149,0.0011505493873324513,2.6670571736140576,0.7382944165563144,0.8162669029814895,10.0,0.25516583224052175,2.3790575138549577,-5603.646980426158,0.24770560795611685,0.26262605652492665,0.9303135883573668,2.2132695326229617,5.273201578225961,5.877343633877388,90.5,False,False,False,0,1,2.9159519725557463,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0275889117515642
2,1,30,4.0,0.005,56,52149,0.004276208556252277,2.6267314898477263,0.7446957744817349,0.8010665200371363,10.0,0.36209408499258033,2.27273635830772,-4346.687030846893,0.35344126049669955,0.3707469094884611,0.8671718310935894,1.9708529494266815,4.4798687718584365,5.877343633877388,32.0,False,False,False,0,1,20.0,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0084533264289908
2,2,30,4.0,0.02,221,52149,0.020863295556961783,2.6901177534570433,0.7328343590004444,0.8503507582687085,10.0,0.25500068014265953,2.5503163710433165,-7141.782700246491,0.24794585739579994,0.2620555028895191,0.9335174566715326,2.380764852404129,6.02680734540552,5.877343633877388,99.5,True,False,False,1,3,69.99999999999999,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.070496680809653
3,0,30,6.0,0.001,10,52149,0.0006711538092772632,3.3003439916918627,0.739265710556515,0.7668927477463655,10.0,0.20056671758482955,2.363895757793138,-5297.833532784774,0.19364630658168666,0.20748712858797244,0.9712509499460699,2.2959360003300695,5.042626964874796,5.877343633877388,78.5,False,False,False,0,0,1.277821419219691,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,0.9654323619007803
3,1,30,6.0,0.005,44,52149,0.006404724922817312,3.7682310988062664,0.7728983942453864,0.809017049712639,10.0,0.21503776808642586,2.4735471583934787,-6437.206709289603,0.20819212832650844,0.22188340784634328,1.0172843381696108,2.516300783957632,5.679888724504493,5.877343633877388,98.5,False,False,False,2,2,10.0,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0184621557803428
3,2,30,6.0,0.02,235,52149,0.02101670214193944,3.0892861336121573,0.7267887926918988,0.8404769796717524,10.0,0.2877578876926903,2.3604717397708335,-5435.885485673556,0.27993950241477705,0.2955762729706035,0.9243856414793113,2.1819861833618477,5.14563210870273,5.877343633877388,86.0,False,False,False,0,3,80.0,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0580666957566487
0,0,31,2.0,0.001,9,52149,0.0007670329248883008,2.130693248689017,0.7363417189268059,0.811169376177314,10.0,0.31990282093776357,2.144396225944522,-3633.755618601892,0.311096482088887,0.3287091597866401,0.8969659533190224,1.9234504050980423,4.622032248890127,5.877343633877388,42.5,False,False,False,0,0,1.374522735161402,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0211716945372016
0,1,31,2.0,0.005,70,52149,0.005714395290417841,1.9694450906117762,0.749806573534185,0.790934978235061,10.0,0.2967296119533746,2.3825451011740233,-5539.896397066914,0.2889088904161942,0.304550333490555,0.9208602848958477,2.193991160644317,4.983120633728848,5.877343633877388,75.5,False,False,False,0,1,10.0,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,0.9956988462746041
0,2,31,2.0,0.02,214,52149,0.018907361598496614,1.7452310526720591,0.7322638203971131,0.8359352375684068,10.0,0.28923926720767296,2.264665142175002,-4626.248815211351,0.2811291904382127,0.2973493439771332,0.9201012538827543,2.0837212369397853,4.925707452552358,5.877343633877388,71.0,False,False,False,0,0,1.5133634154807356,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0523491494389108
1,0,31,3.0,0.001,12,52149,0.001399835087921149,2.4111093859130843,0.7439176634740357,0.7925432316382376,10.0,0.29320273060038127,2.2489111805005604,-4477.027925183589,0.2850053323234372,0.3014001288773253,0.9189631231027049,2.0666664420133856,4.562687950383696,5.877343633877388,36.0,False,False,False,0,0,1.0475786347000478,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,0.9977234577813976
1,1,31,3.0,0.005,53,52149,0.0053500546510958985,2.782480432214427,0.7544412532225007,0.8262508906031474,10.0,0.24888810216562504,2.4967560035059133,-6681.316111348511,0.24176589254304282,0.25601031178820727,0.961554218088123,2.4007662667079557,5.386643021086437,5.877343633877388,95.0,False,False,False,2,2,10.0,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0401576376641388
1,2,31,3.0,0.02,231,52149,0.018830658306007785,2.643450145282835,0.760625587402887,0.8455478894072154,10.0,0.2288451407661011,2.9712773772650825,-11246.481103166007,0.22271651695524733,0.23497376457695487,0.9635968200718678,2.8631134322841123,6.401298385918561,5.877343633877388,100.0,True,False,False,4,3,40.0,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0644504050527401
2,0,31,4.0,0.001,10,52149,0.0011121977410880363,2.334679038401255,0.7499269203655758,0.8140640505961368,10.0,0.23042773203898498,2.469247955371035,-6378.008313277533,0.22343084737545105,0.2374246167025189,0.9567209193103883,2.362381173867873,5.287674418971199,5.877343633877388,90.5,False,False,False,0,0,2.4193548387096775,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.024815766500733
2,1,31,4.0,0.005,44,52149,0.00471725248806305,2.7230126591234067,0.7417493509777819,0.8022217104062049,10.0,0.3028892778119508,2.1790898303496866,-3944.57862494883,0.294359514921918,0.3114190407019836,0.9168361868365488,1.9978684108321085,4.654064332922652,5.877343633877388,46.0,False,False,False,0,1,10.0,False,True,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0099075821508403
2,2,31,4.0,0.02,208,52149,0.022934284454160195,2.6709350017831173,0.7468301496135067,0.8275958284387845,10.0,0.2208947353275192,2.617460107322819,-7762.055013759673,0.21429567800699975,0.22749379264803862,0.9816089766810171,2.5693223374525376,5.866695467670548,5.877343633877388,99.0,False,False,False,3,3,40.0,False,False,GB1_IgG-Fc_fitness_1FCC_2016,52149,1.0418507642650678
